13,3,0,Tagesklinik für Psychiatrie/Psychotherapie,TK HMP,Hannes Meyer Platz,27,18146,rostock,0381 123710,kontakt@ggp-gruppe.de,www.ggp-gruppe.de,3,Gesellschaft für Gesundheit und Pädagogik mbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rostock,54.0886707,12.1400211,48,33
13,3,0,Tagesklinik für Psychiatrie/Psychotherapie,TK KS,Kuphalstraße,79,18069,rostock,0381 123710,kontakt@ggp-gruppe.de,www.ggp-gruppe.de,3,Gesellschaft für Gesundheit und Pädagogik mbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rostock,54.0886707,12.1400211,48,33
13,3,0,Tagesklinik für Psychiatrie/Psychotherapie,TK DH,Dierkower Höhe,14,18146,rostock,0381 123710,kontakt@ggp-gruppe.de,www.ggp-gruppe.de,3,Gesellschaft für Gesundheit und Pädagogik mbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rostock,54.0886707,12.1400211,48,33
13,3,0,Tagesklinik für Psychiatrie/Psychotherapie,TK CZS,Clara Zetkin Straße,16,18069,rostock,0381 123710,kontakt@ggp-gruppe.de,www.ggp-gruppe.de,3,Gesellschaft für Gesundheit und Pädagogik mbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rostock,54.0886707,12.1400211,48,33
13,3,0,Universitätsmedizin Rostock,Zentrum für Nervenheilkunde,Gehlsheimer Straße,20,18147,rostock,0381 494-0,presse@med.uni-rostock.de,www.med.uni-rostock.de,1,Universitätsmedizin Rostock,1,2,2,2,2,2,2,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,167.0,,,,,,,,,,,,,30.0,,,18.0,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,rostock,54.0886707,12.1400211,48,33
13,3,0,Universitätsmedizin Rostock,Zentrum für Radiologie,Südring,75,18059,rostock,0381 494-0,presse@med.uni-rostock.de,www.med.uni-rostock.de,1,Universitätsmedizin Rostock,1,0,2,2,2,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rostock,54.0886707,12.1400211,48,33
13,3,0,Universitätsmedizin Rostock,Tagesklinik für Psychosomatische Medizin und Psychotherapie,Goethestraße,18,18055,rostock,0381 494-0,presse@med.uni-rostock.de,www.med.uni-rostock.de,1,Universitätsmedizin Rostock,1,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rostock,54.0886707,12.1400211,48,33
13,3,0,Universitätsmedizin Rostock,Campus Schillingallee,Schillingallee,35,18055,rostock,0381 494-0,presse@med.uni-rostock.de,www.med.uni-rostock.de,1,Universitätsmedizin Rostock,1,2,2,2,2,2,2,746,,,79.0,24.0,,7.0,28.0,39.0,,,,,31.0,,,,,,,,,,,,52.0,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,17.0,,,63.0,,,,,,,,,,57.0,21.0,,,,,,,28.0,,,,,32.0,50.0,,,,,,,,,,41.0,38.0,,,,,,,,,,,,,,,,,,,8.0,,,,,,,10.0,,,,,31.0,,,15.0,27.0,10.0,,9.0,,,,,,,,,,,,,,,,,,,,,,rostock,54.0886707,12.1400211,48,33
13,4,0,Helios Kliniken Schwerin,HELIOS Kliniken Schwerin GmbH,Wismarsche Straße,393-397,19055,schwerin,0385 520-0,info@helios-gesundheit.de,www.helios-gesundheit.de,3,Helios Kliniken Schwerin GmbH,2,3,1,1,2,1,1,828,,,92.0,27.0,11.0,25.0,44.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,19.0,,,70.0,,,,,,,,,,,33.0,,,,,,,,,,,,40.0,87.0,,,,48.0,,,,,,31.0,48.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,30.0,,,7.0,,,,,,,,,,,,,,,,,,13.0,,,,,,,,schwerin,53.6288297,11.4148038,45,29
13,4,0,Helios Kliniken Schwerin,Carl-Friedrich-Flemming Klinik,Wismarsche Straße,393-397,19055,schwerin,0385 520-0,info@helios-gesundheit.de,www.helios-gesundheit.de,3,Helios Kliniken Schwerin GmbH,2,0,2,2,2,2,2,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,,,,,,,,,,,,,46.0,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,schwerin,53.6288297,11.4148038,45,29
13,4,0,Helios Privatklinik Schwerin,Helios Privatklinik Schwerin,Wismarsche Straße,393-397,19055,schwerin,0385 520-0,info@helios-gesundheit.de,www.helios-gesundheit.de,3,Helios Kliniken Schwerin GmbH,4,0,2,2,2,2,2,36,,,4.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,3.0,5.0,,,,3.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,schwerin,53.6288297,11.4148038,45,29
13,4,0,Universitätsmedizin Rostock,Abteilung Herzzentrum NordOst,Wismarsche Straße,393-397,19055,schwerin,0381 494-0,presse@med.uni-rostock.de,www.med.uni-rostock.de,1,Universitätsmedizin Rostock,1,0,2,2,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,schwerin,53.6288297,11.4148038,45,29
14,524,330,"Heinrich-Braun-Klinikum gGmbH, Standort Zwickau","Heinrich-Braun-Klinikum gGmbH, Standort Zwickau",Karl-Keil-Str.,35,8060,zwickau,0375 512575,bianca.steiner@hbk-zwickau.de,www.heinrich-braun-klinikum.de,1,Heinrich-Braun-Klinikum gGmbH,2,3,2,1,2,2,2,768,31.0,,68.0,,59.0,,30.0,30.0,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,6.0,,,27.0,,,20.0,,3.0,,6.0,,9.0,25.0,,,,,,,,,,,,,36.0,40.0,,,,18.0,,,,,,30.0,22.0,36.0,,,,7.0,77.0,,,,,,,,,,,,,26.0,,,,,,,,,28.0,,,18.0,,,11.0,22.0,,,,,6.0,,,,,,,,,,,,,,,29.0,,,,,zwickau,50.7185043,12.4939267,23,35
14,524,330,Paracelsus-Klinik Zwickau,Heinrich-Braun-Klinikum (ehem. Paracelsus-Klinik Zwickau),Werdauer Str.,68,8060,zwickau,0375 512575,bianca.steiner@hbk-zwickau.de,www.heinrich-braun-klinikum.de,3,Paracelsus-Kliniken Deutschland GmbH & Co. KGaA,2,1,2,2,2,1,2,188,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,zwickau,50.7185043,12.4939267,23,35
14,625,20,"Oberlausitzkliniken gGmbH, Krankenhaus Bautzen","Oberlausitzkliniken gGmbH, Krankenhaus Bautzen",Am Stadtwall,3,2625,bautzen,03591 3632422,udo.hauffe@oberlausitz-kliniken.de,www.oberlausitz-kliniken.de/kliniken-bereiche/krankenhaus-bautzen/,1,Oberlausitz-Kliniken gGmbH,2,2,2,1,2,1,2,411,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,131.0,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,29.0,,,,,,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,bautzen,51.1813907,14.4275735,27,45
14,626,110,Krankenhaus St. Carolus Kamenz,Krankenhaus St. Carolus,Carolusstr.,212,2827,görlitz,03578 786108,marlen.koehler@malteser.org,www.malteser-krankenhaus-stcarolus.de,3,Krankenhaus St. Carolus GmbH,2,1,2,2,2,2,2,101,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,9.0,,,,,,,,görlitz,51.1563185,14.991018,26,49
14,626,110,SKH Großschweidnitz,Tagesklinik Görlitz,Martin-Opitz-Str.,5,2826,görlitz,03585 4532112,Helge.Lange@skhgr.sms.sachsen.de,www.skh-grossschweidnitz.sachsen.de,1,Sächsisches Staatsministerium,2,0,2,2,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,görlitz,51.1563185,14.991018,26,49
14,626,110,Städtisches Klinikum Görlitz gGmbH,Städt. Klinikum Görlitz gGmbH,Girbigsdorfer Str.,1-3,2828,görlitz,03581 373567,simmank.daniel@klinikum-goerlitz.de,www.klinikum-goerlitz.de,1,Städtisches Klinikum Görlitz gGmbH,2,3,2,1,2,2,2,550,55.0,,50.0,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,24.0,14.0,,12.0,,,,,,,,,,27.0,,,,,20.0,,,,,,15.0,17.0,31.0,,,,,80.0,,,,,,,,,,,,,,,,25.0,,,,,,22.0,,,17.0,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,görlitz,51.1563185,14.991018,26,49
14,627,140,ELBLANDKLINIKUM Meißen,ELBLANDKLINIKUM Meißen,Nassauweg,7,1662,meißen,03521 7431180,christoph.scheier@elblandkliniken.de,www.elblandkliniken.de,1,ELBLANDKLINIKEN Stiftung & Co. KG,2,1,2,1,2,2,2,308,61.0,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,21.0,,14.0,,,,,,,,,,,,,,,,,,,,,,36.0,,,,30.0,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,meißen,51.1630871,13.4704939,26,40
15,90,535,Johanniter-Krankenhaus Genthin-Stendal GmbH,Johanniter-Krankenhaus Genthin-Stendal,Wendstraße,31,39576,stendal,03931 66-0,krankenhaus@jksdl.de,www.genthin-stendal.krankenhaus.johanniter.de,2,Johanniter GmbH,2,2,2,2,2,2,2,360,73.0,20.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,23.0,,20.0,31.0,,,,,,,,,,,,,,,,,,,,18.0,19.0,,,,34.0,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stendal,52.6050782,11.8594279,37,31
15,90,535,SALUS gGmbH Fachklinikum Uchtspringe,SALUS Fachklinikum Uchtspringe,Emil-Kraepelin-Straße,6,39576,stendal,039325 70-0,fkh.uchtspringe@salus-lsa.de,www.salus-lsa.de,1,SALUS gGmbH,2,0,2,2,2,2,2,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,139.0,,,,,,,,,,,,,118.0,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stendal,52.6050782,11.8594279,37,31
15,90,535,SALUS gGmbH Fachklinikum Uchtspringe,Tagesklinik Stendal KJP,Westwall,44,39576,stendal,039325 70-0,fkh.uchtspringe@salus-lsa.de,www.salus-lsa.de,1,SALUS gGmbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stendal,52.6050782,11.8594279,37,31
15,90,535,SALUS gGmbH Fachklinikum Uchtspringe,Tagesklinik Stendal - Erwachsene,Stadtseeallee,1,39576,stendal,039325 70-0,fkh.uchtspringe@salus-lsa.de,www.salus-lsa.de,1,SALUS gGmbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stendal,52.6050782,11.8594279,37,31
16,62,41,Südharz Klinikum Nordhausen gGmbH,Südharz Klinikum Nordhausen gGmbH,Dr.-Robert-Koch-Straße,39,99734,nordhausen,03631 41-0,info@shk-ndh.de,www.shk-ndh.de,1,Südharz Klinikum Nordhausen gGmbH,2,3,2,1,2,2,2,815,93.0,,57.0,29.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,20.0,,,,33.0,,,57.0,,,,,,,,28.0,,,,,,,,,,,,31.0,,,,64.0,18.0,,,,22.0,,32.0,16.0,44.0,,,,,51.0,,,,,,,,,,,,,52.0,,,13.0,,,,4.0,,22.0,,,28.0,,,2.0,14.0,13.0,,,,,,,,,,,,,,,,12.0,,,,,,,,nordhausen,51.5051574,10.7925317,29,25
16,67,29,Helios Klinikum Gotha GmbH,Tagesklinik für Psychiatrie und Psychosomatik Gotha,Hauptmarkt,2,99867,gotha,03621 220-0,info@helios-gesundheit.de,www.helios-gesundheit.de/kliniken/gotha/,3,HELIOS Klinikum Gotha GmbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gotha,50.9494849,10.7014435,25,25
16,67,29,Helios Klinikum Gotha GmbH,Gotha,Heliosstraße,1,99867,gotha,03621 220-0,info@helios-gesundheit.de,www.helios-gesundheit.de/kliniken/gotha/,3,HELIOS Klinikum Gotha GmbH,2,2,2,1,2,1,1,355,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,63.0,20.0,,,,,,1.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gotha,50.9494849,10.7014435,25,25
16,67,29,Ökumenisches Hainich Klinikum gGmbH,Tagesklinik Gotha,Bahnhofstraße,2-4,99867,gotha,03601 803-0,klinikleitung@oehk.de,www.oehk.de,2,Ökumenisches Hainich Klinikum gGmbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gotha,50.9494849,10.7014435,25,25
16,68,51,KMG Klinikum Thueringen Brandenburg gGmbH,KMG Klinikum Sömmerda,Bahnhofstraße,36,99610,sömmerda,034671 65-0,bad-frankenhausen@kmg-kliniken.de,www.kmg-kliniken.de/kmg-manniske-klinik-bad-frankenhausen/,3,KMG Klinikum Thueringen Brandenburg gGmbH,2,1,2,2,2,2,2,181,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,sömmerda,51.1618258,11.1174874,26,27
16,69,24,Helios Fachkliniken Hildburghausen GmbH,Helios Fachkliniken Hildburghausen GmbH,Eisfelder Straße,41,98646,hildburghausen,03685 776-0,info@helios-gesundheit.de,www.helios-gesundheit.de/kliniken/hildburghausen-fachkliniken/,3,Helios Fachkliniken Hildburghausen GmbH,2,0,2,2,2,1,2,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,245.0,,,,,,,,,,,,,28.0,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hildburghausen,50.4266327,10.7300263,21,25
16,69,24,REGIOMED Klinikum Hildburghausen,REGIOMED Klinikum Hildburghausen,Schleusinger Straße,17,98646,hildburghausen,03685 773-0,info.hbn@regiomed-kliniken.de,www.regiomed-kliniken.de/startseite-klinikum-hildburghausen.de,1,Henneberg-Kliniken-Betriebsgesellschaft mbH,2,1,2,2,2,2,2,129,57.0,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,hildburghausen,50.4266327,10.7300263,21,25
16,72,18,Helios Fachkliniken Hildburghausen GmbH,Tagesklinik Sonneberg,Köppelsdorfer Straße,36,96515,sonneberg,03685 776-0,info@helios-gesundheit.de,www.helios-gesundheit.de/kliniken/hildburghausen-fachkliniken/,3,Helios Fachkliniken Hildburghausen GmbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sonneberg,50.3575412,11.1691714,21,27
16,72,18,REGIOMED Klinikum Sonneberg/Neuhaus,Standort Sonneberg,Neustadter Straße,61,96515,sonneberg,03675 821-0,info@medinos-kliniken.de,www.regiomed-kliniken.de/startseite-klinikum-sonneberg-neuhaus.de,1,MEDINOS Kliniken des Landkreises Sonneberg GmbH,2,1,2,2,2,2,2,243,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,sonneberg,50.3575412,11.1691714,21,27
16,76,22,Asklepios Fachklinikum Stadtroda GmbH,Tagesklinik Greiz,Wichmannstraße,12,7973,greiz,036428 561-0,stadtroda@asklepios.com,www.asklepios.com/stadtroda,3,Asklepios Fachklinikum Stadtroda GmbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,greiz,50.7783814,12.0763533,24,32
16,76,22,Kreiskrankenhaus Greiz GmbH,Kreiskrankenhaus Greiz GmbH,Wichmannstraße,12,7973,greiz,03661 46-0,info@hospital-greiz.de,www.hospital-greiz.de,1,Kreiskrankenhaus Greiz-Ronneburg GmbH,2,2,2,2,2,2,2,172,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,38.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,greiz,50.7783814,12.0763533,24,32
