8.0,421.0,0.0,AGAPLESION Bethesda Rehabilitationsklinik,Zollernring,26,89073.0,Ulm,0731 187-115,Therapiezentrum.bgu@agaplesion.de,www.bethesda-ulm.de,2.0,AGAPLESION BETHESDA KLINIK ULM gGmbH,6.0,20,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,421.0,0.0,RKU-Universitäts- und Rehabilitationskliniken Ulm,Oberer Eselsberg,45,89081.0,Ulm,0731 177-0,information@rku.de,www.rku.de,3.0,RKU - Universitäts- und Rehabilitationskliniken Ulm gGmbH,6.0,143,,,,,,,,,,,,,,,,,,,,,,,,112.0,,,,,31.0,,,,,,,,,,,,,,
8.0,425.0,33.0,Geriatrische Rehabilitationsklinik Ehingen,Spitalstr.,29,89584.0,Ehingen,07391 586-0,info@adk-gmbh.de,www.kh-gmbh-adk.de,1.0,Krankenhaus GmbH Alb-Donau-Kreis,6.0,35,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,426.0,13.0,Federseeklinik,Am Kurpark,1,88422.0,Bad Buchau,07582 800-0,info@federseeklinik.de,www.federseeklinik.de,1.0,Moor-Heilbad Buchau gGmbH,6.0,389,,,,,,69.0,,,,,,,,,,,,,,,,,,320.0,,,,,,,,,,,,,,,,,,,
8.0,426.0,13.0,Schloßklinik Bad Buchau,Schloßplatz,2,88422.0,Bad Buchau,07582 807-0,info@schlossklinik-buchau.de,www.schlossklinik-buchau.de,3.0,Schlossklinik Bad Buchau gGmbH,6.0,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,141.0,,,,,,,,,,,
8.0,426.0,35.0,Mutter-Kind-Klinik Schwabenland,Bussenstr.,46,88525.0,Dürmentingen,07371 9592-0,info@klinik.schwabenland.de,www.klinik.schwabenland.de,2.0,Kur + Reha GmbH,6.0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,
8.0,435.0,16.0,Geriatrische Rehabilitationsklinik,Röntgenstr.,2,88048.0,Friedrichshafen,07541 96-0,info@klinikum-fn.de,www.klinikum-friedrichshafen.de,1.0,Klinikum Friedrichshafen GmbH,6.0,28,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,435.0,52.0,siebenzwerge Fachklinik für Drogenkrankheiten,Grünwanger Str.,4,88682.0,Salem,07544 507-0,mail@siebenzwerge.info,www.siebenzwerge.info,2.0,Kultur-Therapeutische Gemeinschaft GmbH,6.0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,
8.0,435.0,59.0,Birkle-Klinik,Obere St. Leonhardstr.,55,88662.0,Überlingen,07551 803-0,info@birkle-klinik.de,www.birkle-klinik.de,3.0,Birkle-Klinik GmbH & Co.,6.0,197,,,,60.0,,,,,,,,,,,,,,,,,,,,137.0,,,,,,,,,,,,,,,,,,,
8.0,435.0,59.0,Klinik Buchinger Wilhelmi,Wilhelm-Beck-Str.,27,88662.0,Überlingen,07551 807-0,klinik@buchinger-wilhelmi.com,www.buchinger-wilhelmi.com,3.0,Klinik Buchinger Wilhelmi GmbH,6.0,166,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,435.0,59.0,Kurpark-Klinik,Gällerstr.,10,88662.0,Überlingen,07551 806-0,info@kurpark-klinik.de,www.kurpark-klinik.de,3.0,KPK Kurpark-Klinik GmbH & Co. KG,6.0,128,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,436.0,8.0,Parksanatorium Aulendorf,Schussenrieder Str.,5,88326.0,Aulendorf,07525 931-0,info@parksanatorium-aulendorf.de,www.parksanatorium-aulendorf.de,3.0,Waldburg-Zeil Kliniken GmbH & Co. KG,6.0,199,,,,,,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,436.0,8.0,Schussental Klinik Rehabilitation,Safranmoosstr.,5,88326.0,Aulendorf,07525 93-0,info-sk@schussental-klinik.de,www.schussental-klinik.de,1.0,Schussental-Klinik gGmbH,6.0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,
8.0,436.0,9.0,Klinik im Hofgarten,Am Hofgarten,1,88339.0,Bad Waldsee,07524 707-0,info@klinik-im-hofgarten.de,www.klinik-im-hofgarten.de,3.0,Waldburg-Zeil Kliniken GmbH & Co. - Bad Waldsee - KG,6.0,209,,,,,,,,,,,,,,,,,,,,,,,,209.0,,,,,,,,,,,,,,,,,,,
8.0,436.0,9.0,Klinik Maximilianbad,Maximilianstr.,13,88339.0,Bad Waldsee,07524 94-0,info@waldsee-therme.de,www.waldsee-therme.de,1.0,Stadt Bad Waldsee,6.0,183,,,,,,,,,,,,,,,,,,,,,,,,92.0,91.0,,,,,,,,,,,,,,,,,,
8.0,436.0,9.0,Rehazentrum bei der Therme,Badstr.,14-18,88339.0,Bad Waldsee,07524 94-02,info@waldsee-therme.de,www.rehakliniken-waldsee.de,1.0,Stadt Bad Waldsee,6.0,279,,,,,,,,,,,,,,,,,,,,,,,,139.0,140.0,,,,,,,,,,,,,,,,,,
8.0,436.0,10.0,Evang. Frauen- u. Mütterkurklinik,Elly-Heuss-Knapp-Weg,5,88410.0,Bad Wurzach,07564 946-0,wurzach@muettergenesung-kur.de,www.muettergenesung-kur.de,2.0,Evangelische Müttergenesung Württemberg gGmbH,6.0,47,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,436.0,10.0,Rehabilitationsklinik Bad Wurzach,Karl-Wilhelm-Heck-Str.,6,88410.0,Bad Wurzach,07564 301-0,info@rehabilitationsklinik-bad-wurzach.de,www.rehabilitationsklinik-bad-wurzach.de,3.0,Waldburg-Zeil Kliniken GmbH & Co. Bad Wurzach - KG,6.0,210,,,38.0,,,,,,,,,,,,,,,,,,,,,110.0,,,,,62.0,,,,,,,,,,,,,,
8.0,436.0,10.0,Städtischer Kurbetrieb Bad Wurzach,Karl-Wilhelm-Heck-Str.,12,88410.0,Bad Wurzach,07564 304-0,info@kurhotel-am-reischberg.de,www.kurhotel-am-reischberg.de,1.0,Stadgemeinde Bad Wurzach,6.0,60,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,
8.0,436.0,49.0,Argental-Klinik,Dengeltshofen,1,88316.0,Isny,07562 71-1604,info@argentalklinik.de,www.argentalklinik.de,3.0,Waldburg-Zeil Kliniken GmbH & Co. KG,6.0,360,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,,,,,
8.0,436.0,49.0,Klinik Alpenblick,Kurweg,9,88316.0,Isny-Neutrauchburg,07562 71-1411,info@klinik-alpenblick.de,www.klinik-alpenblick.de,3.0,Waldburg-Zeil Kliniken GmbH & Co. KG,6.0,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0,,,,,,,,,,,
8.0,436.0,49.0,Klinik Schwabenland,Waldburgallee,3 - 5,88316.0,Isny,07562 71-0,info@klinik-schwabenland.de,www.klinik-schwabenland.de,3.0,Waldburg-Zeil Kliniken GmbH & Co. KG,6.0,224,,,,144.0,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,436.0,49.0,Reha-Klinik Überruh,Bolsternang,,88316.0,Isny,07562 75-0,info@rehaklinik-ueberruh.de,www.rehaklinik-ueberruh.de,1.0,Reha Zentren der Deutschen Rentenversicherung Baden-Württemberg gGmbH,6.0,190,,,,45.0,,,,,47.0,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,
8.0,436.0,64.0,Heilig-Geist-Spital,Bachstr.,57,88214.0,Ravensburg,0751 87-0,info@oberschwabenklinik.de,www.oberschwabenklinik.de,1.0,Oberschwabenklinik gGmbH,7.0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,
8.0,436.0,81.0,Fachkliniken Wangen (Rehabilitation),Am Vogelherd,14,88239.0,Wangen,07522 797-0,info@fachkliniken-wangen.de,www.fachkliniken-wangen.de,3.0,Waldburg-Zeil Akutklinik GmbH & Co. KG,6.0,150,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,436.0,83.0,Fachklinik Ringgenhof,Riedhauser Str.,61,88271.0,Wilhelmsdorf,07503 920-0,info@zieglerische.de,www.zieglerische.de,2.0,Die Zieglerschen - Nord - gemeinnützige GmbH,6.0,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,,,
8.0,436.0,94.0,Celenus Fachklinik Bromerhof,Oberisnyberg,2,88260.0,Argenbühl,07566 945-0,info@fachklinik-bromerhof.de,www.fachklinik-bromerhof.de,3.0,Fachklinik Bromerhof GmbH,6.0,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,,,,
8.0,437.0,100.0,Fachklinik Höchsten,Sonnenhof,1,88348.0,Bad Saulgau,07581 20290-0,info@zieglerische.de,www.zieglerische.de,2.0,Die Zieglerschen - Nord - gemeinnützige GmbH,6.0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,
8.0,437.0,100.0,Klinik Am schönen Moos Bad Saulgau,Am Schönen Moos,7,88348.0,Bad Saulgau,07581 507-0,info@klinik-a-s-moos.de,www.klinik-a-s-moos.de,3.0,Klinik Am schönen Moos Saulgau GmbH,6.0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,
8.0,437.0,100.0,Rehabilitationsklinik Saulgau,Siebenkreuzerweg,18,88348.0,Bad Saulgau,07581 500-0,info@rehabilitationsklinik-saulgau.de,www.rehabilitationsklinik-saulgau.de,3.0,Waldburg-Zeil Kliniken GmbH & Co. KG,6.0,247,,,,,,,,,,,,,,,,,,,,,,,,247.0,,,,,,,,,,,,,,,,,,,
9.0,161.0,0.0,Reha-Zentrum Ingolstadt GmbH,Krumenauerstr.,21,85049.0,Ingolstadt,0841 880-3800,info@rz-in.de,www.reha-zentrum-ingolstadt.de,3.0,Reha-Zentrum Ingolstadt GmbH,6.0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,
9.0,162.0,0.0,Geriatrische Rehabilitation Diakoniewerk München-Maxvorstadt,Heßstr.,22,80799.0,München,089 2122-0,service@diakoniewerk-muenchen.de,www.diakoniewerk-muenchen.de,2.0,Diakoniewerk München-Maxvorstadt KdöR,6.0,42,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,162.0,0.0,Geriatrische Rehabilitation im Rotkreuzklinikum München,Nymphenburger Str.,163,80634.0,München,089 1303-0,rotkreuzklinikum-muenchen@swmbrk.de,www.rotkreuzklinikum-muenchen.de,2.0,Rotkreuzklinikum München gGmbH,6.0,20,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,162.0,0.0,Schön Klinik München Schwabing SE & Co. KG - Rehabilitation,Parzivalplatz,4,80804.0,München,,,,3.0,Schön Klinik München Schwabing SE & Co. KG,6.0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,
9.0,171.0,112.0,InnKlinikum Altötting und Mühldorf Geriatrische Rehabilitation,Krankenhausstr.,1,84489.0,Burghausen,08677 880,info@innklinikum.de,www.innklinikum.de,1.0,InnKlinikum gKU Altötting und Mühldorf AöR,6.0,45,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,172.0,114.0,BG Klinik für Berufskrankheiten Bad Reichenhall gGmbH,Münchner Allee,10,83435.0,Bad Reichenhall,08651 601-0,bg-klinik@bgklinik-badreichenhall.de,www.bg-kliniken.de/bad-reichenhall,1.0,BG Klinik für Berufskrankheiten Bad Reichenhall gGmbH,7.0,180,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,30.0,,,,,,,,
9.0,172.0,114.0,Klinik Alpenland GmbH & Co. KG,Zenostr.,9,83435.0,Bad Reichenhall,08651 603-0,info@klinik-alpenland.de,www.klinik-alpenland.de,3.0,Klinik Alpenland GmbH & Co. KG,6.0,134,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,,,,,,,,,
9.0,172.0,114.0,"Klinik Bad Reichenhall Zentrum für Rehabilitation, Pneumologie und Orthopädie",Salzburger Str.,8 - 11,83435.0,Bad Reichenhall,08651 709-0,info@klinik-bad-reichenhall.de,www.klinik-bad-reichenhall.de,1.0,Deutsche Rentenversicherung Bayern Süd,6.0,269,,,,,,,,,,,,,,,149.0,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,
9.0,172.0,114.0,Kur-Residenz Villa Henckel GbR,Mackstr.,7,83435.0,Bad Reichenhall,08651 987-0,verwaltung@villa-henckel.de,www.villa-henckel.de,3.0,"Kur-Residenz Villa Henckel GbR Daniel Schubert, Oliver Schubert und Therese Schubert",6.0,39,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,172.0,114.0,Rehaklinik Prinzregent Luitpold Bad Reichenhall GmbH,Traunfeldstr.,13,83435.0,Bad Reichenhall,08651 774-0,klinik@pl-klinik.de,www.pl-klinik.de,3.0,Rehaklinik Prinzregent Luitpold Bad Reichenhall GmbH,6.0,115,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,
9.0,172.0,114.0,Schmid-Falter Kurhotel,Traunfeldstr.,8,83435.0,Bad Reichenhall,08651 9710,office@kurhotel-falter.de,www.kurhotel-falter.de,3.0,Oliver Schmid-Falter,7.0,10,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,172.0,115.0,Reha-Zentrum Bayerisch Gmain Klinik Hochstaufen,Herkommerstr.,2,83457.0,Bayerisch Gmain,08651 771-0,reha-klinik.hochstaufen@drv-bund.de,www.reha-klinik-hochstaufen.de,1.0,Deutsche Rentenversicherung Bund,6.0,150,,,,75.0,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,172.0,116.0,Klinik Schönsicht Rehabilitation für Kinder und Jugendliche Kind-Mutter-Heilbehandlung,Oberkälberstein,1 - 11,83471.0,Berchtesgaden,08652 6004-0,info@klinikschoensicht.de,www.klinikschoensicht.de,3.0,Klinik Schönsicht GmbH,6.0,72,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,172.0,116.0,Kreisklinik Berchtesgaden Geriatrische Rehabilitation,Locksteinstr.,16,83471.0,Berchtesgaden,08652 57-0,info.bgd@kliniken-sob.de,www.kliniken-suedostbayern.de,1.0,Kliniken Südostbayern AG,6.0,39,,,23.0,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,
9.0,172.0,117.0,Medical Park Loipl GmbH & Co. KG,Thanngasse,15,83483.0,Bischofswiesen,0800 588-9424,reservierung-neuro-oberbayern@medicalpark.de,kliniken.medicalpark.de/loipl,3.0,Medical Park Loipl GmbH & Co. KG,6.0,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0,,,,,,,,,,,,,,
9.0,172.0,117.0,Vorsorgeklinik Berchtesgadener Land Bischofswiesen,Insulaweg,7,83483.0,Bischofswiesen,08652 59-522,sekretariat@augustinum.de,www.augustinum.de/berchtesgadenerland/,2.0,Augustinum gemeinnützige GmbH,6.0,45,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,172.0,132.0,Schön Klinik Berchtesgadener Land SE & Co. KG - Rehabilitation,Malterhöh,1,83471.0,Schönau am Königssee,,,,3.0,Schön Klinik Berchtesgadener Land SE & Co. KG,6.0,112,,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,173.0,111.0,m&i-Fachklinik Bad Heilbrunn Medizinische Rehabilitation,Wörnerweg,30,83670.0,Bad Heilbrunn,08046 18-0,info@fachklinik-bad-heilbrunn.de,www.fachklinik-bad-heilbrunn.de,3.0,m&i-Klinikbetriebsgesellschaft GmbH,6.0,360,,,,80.0,55.0,,,,,,,,,,,,,,,,,,,105.0,,,,,120.0,,,,,,,,,,,,,,
9.0,173.0,112.0,Asklepios Gesundheitszentrum Bad Tölz GmbH,Schützenstr.,17,83646.0,Bad Tölz,08041 507-2002,neuroreha.badtoelz@asklepios.com,www.asklepios.com/agz-badtoelz/,3.0,Asklepios Gesundheitszentrum Bad Tölz GmbH,6.0,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,
9.0,173.0,112.0,MEDIAN Buchberg Klinik,Wengleinstr.,20,83646.0,Bad Tölz,08041 803-0,buchberg-klinik@median-kliniken.de,www.median-kliniken.de/de/median-buchberg-klinik-bad-toelz/,3.0,MEDIAN Buchberg Klinik GmbH & Co. KG,6.0,301,,,,71.0,,,,,,,,,,,,,,,,,,,,110.0,,,,,120.0,,,,,,,,,,,,,,
9.0,173.0,112.0,Rehaklinik FRISIA Munkert GmbH,Kogelweg,8,83646.0,Bad Tölz,08041 503-0,info@frisia-toelz.de,,3.0,Rehaklinik FRISIA Munkert GmbH,6.0,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,,,,,
9.0,173.0,112.0,Reha-Zentrum Isarwinkel,Krankenhausstr.,37,83646.0,Bad Tölz,,,,2.0,ReAL gGmbH,6.0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,
9.0,173.0,112.0,Sanatorium Sedlmayr GmbH,Buchener Str.,12,83646.0,Bad Tölz,,,,3.0,Sanatorium Sedlmayr GmbH,6.0,28,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,173.0,124.0,Fachklinik Gaißach Zentrum für chron. Erkrankungen Kinder-Jugendliche-Eltern,Dorf,1,83674.0,Gaißach,08041 798-0,info@fachklinik-gaissach.de,www.fachklinik-gaissach.de,1.0,Deutsche Rentenversicherung Bayern Süd,6.0,159,,,,,,,,,,,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,173.0,135.0,Fachklinik Lenggries für Geriatrische Rehabilitation,Bergweg,21,83661.0,Lenggries,,,,3.0,Gesundheitsbetriebe Isarwinkel GmbH,6.0,60,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,174.0,131.0,Helios Amper-Klinik Indersdorf,Maroldstr.,45,85229.0,Markt Indersdorf,08136 939-0,info.indersdorf@Helios-gesundheit.de,www.Helios-gesundheit.de,3.0,Amper Kliniken AG,6.0,67,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,176.0,138.0,VAMED Klinik Kipfenberg GmbH - Rehabilitation,Konrad-Regler-Str.,1,85110.0,Kipfenberg,08465 175-0,,www.vamed-gesundheit.de,3.0,VAMED Klinik Kipfenberg GmbH,6.0,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,
9.0,177.0,143.0,Klinik Wartenberg Professor Dr. Selmair GmbH und Co. KG,Badstr.,43,85456.0,Wartenberg,08762 91-0,info@klinik-wartenberg.de,www.klinik-wartenberg.de,3.0,Klinik Wartenberg Professor Dr. Selmair GmbH und Co. KG,6.0,149,,,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,
9.0,179.0,125.0,Therapiezentrum Grafrath,Bahnhofstr.,61,82284.0,Grafrath,08144 9317-3,grafrath@deutscher-orden.de,,2.0,Deutscher Orden Deutsche Provinz der Brüder vom Deutschen Haus St. Mariens in Jerusalem KdöR,6.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,
9.0,180.0,112.0,Das Johannesbad Medical Spa & Vitalrefugium,Saulgruber Str.,6,82433.0,Bad Kohlgrub,08845 84-0,mail@johannesbad-schober.de,www.das-johannesbad.de,3.0,Johannesbad GmbH u. Co. KG,6.0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,
9.0,180.0,113.0,Sanatorium 'Residenz im Kurpark',Am Kurpark,1,82435.0,Bad Bayersoien,,,,3.0,PH Hotelbetriebsgesellschaft mbH,6.0,53,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,
9.0,180.0,117.0,Klinik Dr. Beger,Achenfeldstr.,19 - 21,82467.0,Garmisch-Partenkirchen,08821 915-0,mail@begerklinik.de,www.begerklinik.de,3.0,Anton Klotz,6.0,69,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,,
9.0,180.0,124.0,Berufsgenossenschaftliche Unfallklinik Murnau,Prof.-Küntscher-Str.,8,82418.0,Murnau,,,,1.0,BG Klinikum Murnau gGmbH,7.0,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,,
9.0,180.0,124.0,"Klinik Hochried Zentrum für Kinder, Jugendliche und Familien",Hochried,1 - 12,82418.0,Murnau,08841 474-0,info@klinikhochried.de,www.klinikhochried.de,2.0,Katholische Jugendfürsorge der Diözese Augsburg e.V.,6.0,180,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,180.0,125.0,Gesundheitszentrum Oberammergau GmbH,Hubertusstr.,2,82487.0,Oberammergau,08822 78-0,info@gzogau.de,www.gesundheitszentrum-oberammergau.com,3.0,Gesundheitszentrum Oberammergau GmbH,6.0,150,,,,35.0,,,,,36.0,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,
9.0,180.0,125.0,Waldburg-Zeil Kliniken GmbH & Co. Rheumaklinik KG - Rehabilitation,Hubertusstr.,40,82487.0,Oberammergau,08822 914-0,info@klinik-oberammergau.de,www.klinik-oberammergau.de,3.0,Waldburg-Zeil Kliniken GmbH & Co. Rheuma-Klinik KG,6.0,205,,,25.0,,,,,,,90.0,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,
9.0,180.0,127.0,Deutsche Rentenversicherung Ohlstadtklinik,Boschetstr.,5,82441.0,Ohlstadt,08841 601-0,service@ohlstadtklinik.de,www.ohlstadtklinik.de,1.0,Deutsche Rentenversicherung Nordbayern,6.0,152,,,,,,,,,,,,,,,,,,,,,,,,152.0,,,,,,,,,,,,,,,,,,,
9.0,181.0,130.0,RPK Landsberg,Spitalfeldstr.,10,86899.0,Landsberg am Lech,08191 947398-40,rpk-landsberg@herzogsaegmuehle.de,www.herzogsaegmuehle.de,2.0,Diakonie Herzogsägmühle gGmbH ,6.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,
9.0,182.0,111.0,Der Jägerwinkel Privatklinik GmbH,Jägerstr.,29,83707.0,Bad Wiessee,08022 85649-439,info@jaegerwinkel.de,www.jaegerwinkel.de,3.0,Der Jägerwinkel Privatklinik GmbH,7.0,72,,15.0,,5.0,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,22.0,,,,,,,,,,,
9.0,182.0,111.0,Medical Park Bad Wiessee GmbH & Co. KG Fachklinik,Wallbergstr.,7,83707.0,Bad Wiessee,08022 848-1000,,www.medicalpark.de,3.0,Medical Park Bad Wiessee GmbH & Co. KG,6.0,81,,,,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,,
9.0,182.0,111.0,Medical Park Bad Wiessee GmbH & Co. KG Privatklinik für Orthopädie,Wallbergstr.,10,83707.0,Bad Wiessee,08022 848-4000,kirschbaumhuegel-privatklinik@medicalpark.de,kliniken.medicalpark.de/kirschbaumhuegel-fachklinik,3.0,Medical Park Bad Wiessee GmbH & Co. KG,6.0,65,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,
9.0,182.0,111.0,Medical Park Bad Wiessee GmbH & Co. KG St. Hubertus,Sonnenfeldweg,29,83707.0,Bad Wiessee,08022 843-0,st.hubertus@medicalpark.de,kliniken.medicalpark.de/st-hubertus,3.0,Medical Park Bad Wiessee GmbH & Co. KG,6.0,432,,,,114.0,,,,,,,,,,,,,,,,,,,,318.0,,,,,,,,,,,,,,,,,,,
9.0,182.0,124.0,KIRINUS Alpenpark Klinik GmbH,Defreggerweg,2 - 6,83707.0,Bad Wiessee,08022 846-0,alpenparkklinik@kirinus.de,www.kirinus.de/alpenpark-klinik,3.0,KIRINUS Alpenpark Klinik GmbH,6.0,117,,,,29.0,,,,14.0,,,,,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,,,
9.0,182.0,132.0,Orthopädische Klinik Tegernsee Schwerpunktklinik für Orthopädie,Seestr.,80,83684.0,Tegernsee,08022 185-0,verwaltung@ok-tegernsee.de,www.ok-tegernsee.de,1.0,Deutsche Rentenversicherung Bayern Süd,6.0,166,,,,,,,,,,,,,,,,,,,,,,,,166.0,,,,,,,,,,,,,,,,,,,
9.0,184.0,120.0,Würmtalklinik Gräfelfing,Josef-Schöfer-Str.,3,82166.0,Gräfelfing,089 89891336,wuermtalklinik@deutscher-orden.de,www.suchtklinik-muenchen.de,2.0,Deutscher Orden Deutsche Provinz der Brüder vom Deutschen Haus St. Mariens in Jerusalem KdöR,6.0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,
9.0,185.0,149.0,Geriatriezentrum Neuburg GmbH Geriatrische Fachklinik,Bahnhofstr.,B 107,86633.0,Neuburg a. d. Donau,08431 580-0,,,1.0,Geriatriezentrum Neuburg GmbH,6.0,107,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,187.0,114.0,Klinik Sonnenbichl gGmbH Prävention und Rehabilitation für Mutter und Kind,Am Sonnenbichl,1,83229.0,Aschau i. Chiemgau,08052-9068-0,info@klinik-sonnenbichl-aschau.de,www.klinik-sonnenbichl-aschau.de,2.0,Klinik Sonnenbichl gGmbH im FrauenWerk Stein e.V.,6.0,97,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,187.0,117.0,Deutsche Rentenversicherung Bund Reha-Zentrum Bad Aibling Klinik Wendelstein und Rheumaklinik,Kolbermoorer Str.,56,83043.0,Bad Aibling,08061 27-0,reha-klinik.wendelstein@drv-bund.de,www.reha-klinik-wendelstein.de,1.0,Deutsche Rentenversicherung Bund,6.0,398,,,,,,,,,,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,187.0,117.0,Schön Klinik Bad Aibling SE & Co. KG - Rehabilitation,Kolbermoorer Str.,72,83043.0,Bad Aibling,,,,3.0,Schön Klinik Bad Aibling SE & Co. KG,6.0,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,,,,,,,,,,,,,,
9.0,187.0,117.0,Suchttherapiezentrum Fachklinik Alpenland,Rosenheimer Str.,61,83043.0,Bad Aibling,08061 28142-0,alpenland@deutscher-orden.de,www.rosenheim-suchthilfe.de,2.0,Deutscher Orden Deutsche Provinz der Brüder vom Deutschen Haus St. Mariens in Jerusalem KdöR,6.0,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,
