Altersjahre,Baden-Württemberg,Bayern,Berlin,Brandenburg,Bremen,Hamburg,Hessen,Mecklenburg-Vorpommern,Niedersachsen,Nordrhein-Westfalen,Rheinland-Pfalz,Saarland,Sachsen,Sachsen-Anhalt,Schleswig-Holstein,Thüringen,Insgesamt
63-Jährige,140217.0,164922.0,38888.0,39333.0,8099.0,18549.0,78663.0,26376.0,104208.0,234328.0,57108.0,15042.0,56972.0,34682.0,36719.0,33851.0,1087957.0
64-Jährige,131995.0,154838.0,38230.0,39290.0,7849.0,17407.0,74892.0,26696.0,100121.0,223472.0,54863.0,14248.0,58865.0,35417.0,35715.0,33924.0,1047822.0
65-Jährige,126817.0,150270.0,37491.0,38500.0,7571.0,16819.0,72870.0,26475.0,97601.0,217651.0,53495.0,14331.0,58121.0,34434.0,35351.0,33249.0,1021046.0
66-Jährige,121137.0,143582.0,36400.0,37661.0,7260.0,15981.0,68898.0,25890.0,93820.0,205664.0,51777.0,13927.0,58120.0,34459.0,33647.0,32963.0,981186.0
67-Jährige,120201.0,143459.0,35691.0,36518.0,7163.0,16080.0,69276.0,24907.0,94027.0,202024.0,51113.0,13565.0,58861.0,33841.0,33359.0,32510.0,972595.0
68-Jährige,115952.0,137890.0,36012.0,35326.0,7209.0,15709.0,67654.0,23963.0,92179.0,194007.0,49720.0,13014.0,59752.0,32298.0,33247.0,32186.0,946118.0
69-Jährige,115719.0,138573.0,37228.0,32951.0,7142.0,16141.0,68899.0,22083.0,91538.0,192594.0,49927.0,13077.0,57014.0,31492.0,33360.0,30349.0,938087.0
70-Jährige,112928.0,134340.0,34590.0,27788.0,7157.0,16048.0,67887.0,18961.0,89879.0,190544.0,47779.0,13275.0,49525.0,27772.0,32907.0,26720.0,898100.0
71-Jährige,103209.0,126895.0,31472.0,23724.0,6588.0,15502.0,63291.0,16207.0,82435.0,172586.0,40758.0,11254.0,39485.0,23214.0,31946.0,22896.0,811462.0
72-Jährige,95245.0,122945.0,29326.0,22468.0,6266.0,14820.0,58794.0,14903.0,74514.0,157583.0,35849.0,9153.0,39089.0,22570.0,29335.0,21647.0,754507.0
73-Jährige,82281.0,107049.0,22613.0,15030.0,6092.0,13492.0,49697.0,9821.0,68550.0,142748.0,31652.0,7304.0,29069.0,17915.0,27276.0,17600.0,648189.0
74-Jährige,69848.0,85503.0,25171.0,17614.0,4776.0,12003.0,40914.0,10416.0,53543.0,118672.0,26236.0,6640.0,33891.0,18060.0,22150.0,16400.0,561837.0
75-Jährige,90000.0,109669.0,32697.0,25986.0,5893.0,14901.0,53934.0,15377.0,70883.0,151908.0,34015.0,8913.0,48790.0,24954.0,29006.0,23602.0,740528.0
76-Jährige,89871.0,108232.0,34368.0,27524.0,6083.0,14902.0,52702.0,16485.0,72108.0,150072.0,33429.0,8501.0,47690.0,25408.0,29653.0,23347.0,740375.0
77-Jährige,87350.0,103447.0,31739.0,26275.0,5971.0,14189.0,49343.0,15639.0,68769.0,143411.0,32097.0,8282.0,43560.0,24711.0,27996.0,21506.0,704285.0
78-Jährige,103357.0,123540.0,35973.0,31805.0,6559.0,15989.0,58196.0,19476.0,81846.0,167819.0,39154.0,10413.0,52896.0,29375.0,33097.0,26908.0,836403.0
79-Jährige,105651.0,128211.0,33527.0,31094.0,6701.0,16074.0,60714.0,19083.0,82999.0,176113.0,41276.0,10531.0,52942.0,29178.0,32565.0,28170.0,854829.0
80-Jährige,101485.0,123041.0,30518.0,29376.0,6276.0,14921.0,57567.0,18812.0,78928.0,168422.0,39277.0,10540.0,50103.0,27345.0,31194.0,26541.0,814346.0
81-Jährige,91152.0,106808.0,27552.0,25843.0,5883.0,13589.0,50813.0,16749.0,72474.0,153128.0,35231.0,9231.0,43770.0,23514.0,28107.0,22167.0,726011.0
82-Jährige,80987.0,93425.0,24641.0,22818.0,5191.0,12304.0,45225.0,14488.0,63630.0,137538.0,31544.0,8950.0,38331.0,20802.0,24704.0,19130.0,643708.0
83-Jährige,74070.0,83753.0,22344.0,21044.0,4795.0,11224.0,41404.0,13309.0,56940.0,125057.0,29033.0,8349.0,35492.0,18958.0,22023.0,17542.0,585337.0
84-Jährige,66281.0,74352.0,20166.0,19045.0,4156.0,10132.0,36675.0,12062.0,51111.0,112760.0,25896.0,7012.0,32812.0,17199.0,19490.0,15730.0,524879.0
85-Jährige,55576.0,63590.0,17492.0,16071.0,3582.0,8205.0,31429.0,10366.0,43086.0,97727.0,22001.0,5614.0,28034.0,14697.0,16217.0,13453.0,447140.0
86-Jährige,42589.0,48854.0,11473.0,11211.0,2527.0,5901.0,22982.0,7559.0,30888.0,70095.0,16378.0,4488.0,19969.0,10499.0,10985.0,9506.0,325904.0
87-Jährige,37817.0,43874.0,9791.0,10038.0,2214.0,5131.0,20386.0,6855.0,27673.0,63025.0,14543.0,4106.0,17353.0,9280.0,9511.0,8523.0,290120.0
88-Jährige,33961.0,38716.0,8909.0,8860.0,2000.0,4789.0,18438.0,5848.0,25379.0,56942.0,13218.0,3681.0,16124.0,8286.0,8816.0,7439.0,261406.0
89-Jährige,30738.0,34867.0,8250.0,8017.0,1849.0,4361.0,17294.0,5049.0,23340.0,52870.0,12149.0,3122.0,15174.0,7491.0,7795.0,6871.0,239237.0
90 Jahre und mehr,105482.0,120219.0,30091.0,25023.0,7049.0,17152.0,61826.0,15587.0,80919.0,179151.0,42762.0,10702.0,51595.0,24093.0,28816.0,22580.0,823047.0
Insgesamt,11100394.0,13124737.0,3669491.0,2521893.0,681202.0,1847253.0,6288080.0,1608138.0,7993608.0,17947221.0,4093903.0,986887.0,4071971.0,2194782.0,2903773.0,2133378.0,83166711.0
31.12.2020,,,,,,,,,,,,,,,,,0.0
unter 1 Jahr,107387.0,128618.0,37757.0,19256.0,6746.0,19859.0,59256.0,12123.0,73678.0,169017.0,37637.0,8185.0,33296.0,16062.0,24550.0,15953.0,769380.0
1-Jährige,109384.0,129057.0,38229.0,20505.0,6968.0,19966.0,60130.0,12882.0,75238.0,171563.0,38057.0,8065.0,34633.0,16905.0,25270.0,16741.0,783593.0
2-Jährige,110542.0,129488.0,38330.0,21760.0,6902.0,19910.0,61517.0,13390.0,76068.0,175522.0,39084.0,8210.0,36141.0,17723.0,26199.0,17580.0,798366.0
3-Jährige,110454.0,129649.0,38440.0,22920.0,6755.0,19827.0,62034.0,13669.0,76877.0,176136.0,39823.0,8467.0,37683.0,18517.0,26529.0,18418.0,806198.0
4-Jährige,110245.0,128899.0,38566.0,23863.0,6695.0,19768.0,62388.0,14088.0,77593.0,177663.0,39864.0,8465.0,38617.0,18880.0,27031.0,18976.0,811601.0
5-Jährige,106932.0,124455.0,36566.0,23128.0,6567.0,18695.0,60605.0,14372.0,74714.0,171177.0,38386.0,8147.0,38233.0,18602.0,26220.0,18955.0,785754.0
6-Jährige,104289.0,121817.0,35870.0,23893.0,6332.0,18081.0,58959.0,14137.0,74682.0,168470.0,37776.0,8140.0,38076.0,18762.0,26135.0,19168.0,774587.0
7-Jährige,101254.0,118452.0,34151.0,22833.0,5976.0,17332.0,57109.0,13910.0,71546.0,161306.0,36226.0,7699.0,37051.0,18353.0,25438.0,18811.0,747447.0
8-Jährige,99991.0,117613.0,34160.0,23344.0,5905.0,16906.0,56949.0,14054.0,71163.0,162166.0,35732.0,7812.0,37185.0,18447.0,25772.0,18684.0,745883.0
9-Jährige,98467.0,113676.0,32411.0,22903.0,5579.0,16033.0,56799.0,13974.0,70044.0,158210.0,35648.0,7979.0,36589.0,18099.0,25141.0,18345.0,729897.0
10-Jährige,101284.0,115439.0,32885.0,23623.0,5872.0,16300.0,57759.0,14524.0,72550.0,162833.0,36189.0,7952.0,37087.0,18435.0,26256.0,18769.0,747757.0
11-Jährige,100394.0,113800.0,32215.0,22956.0,5932.0,15950.0,56976.0,14218.0,71865.0,160699.0,35443.0,7953.0,35957.0,18163.0,25931.0,17965.0,736417.0
12-Jährige,102881.0,117100.0,32280.0,23372.0,5864.0,16345.0,58271.0,14291.0,73887.0,166213.0,36744.0,8178.0,36365.0,18744.0,26617.0,18418.0,755570.0
13-Jährige,103277.0,116789.0,31259.0,22767.0,6168.0,15924.0,58127.0,13704.0,74029.0,165346.0,36506.0,8077.0,35278.0,18051.0,26881.0,17997.0,750180.0
14-Jährige,101988.0,114581.0,29955.0,21706.0,5954.0,15703.0,56859.0,13324.0,73395.0,163689.0,35723.0,7971.0,33596.0,17296.0,26470.0,16960.0,735170.0
15-Jährige,104179.0,116643.0,29272.0,21303.0,5858.0,15664.0,58088.0,12915.0,74717.0,166102.0,36460.0,8226.0,33604.0,17430.0,26561.0,17196.0,744218.0
16-Jährige,106146.0,119531.0,29398.0,21599.0,5931.0,15664.0,59085.0,13481.0,77472.0,169952.0,37228.0,8387.0,34008.0,17354.0,27618.0,17724.0,760578.0
17-Jährige,106563.0,120675.0,28478.0,21430.0,6121.0,15564.0,58647.0,13202.0,77969.0,171772.0,37833.0,8349.0,32879.0,16838.0,27814.0,17214.0,761348.0
18-Jährige,109733.0,123510.0,29322.0,20564.0,6176.0,15814.0,59851.0,12945.0,81339.0,175959.0,38827.0,8767.0,33056.0,17473.0,28537.0,17166.0,779039.0
19-Jährige,114920.0,129646.0,30756.0,19947.0,7122.0,17113.0,62519.0,13451.0,83909.0,183305.0,40464.0,9069.0,34230.0,17952.0,29403.0,17785.0,811591.0
20-Jährige,123495.0,138992.0,34236.0,20502.0,7970.0,19243.0,66975.0,14053.0,88042.0,195067.0,42864.0,9559.0,36643.0,18891.0,31159.0,18252.0,865943.0
21-Jährige,127626.0,144673.0,36325.0,19693.0,8605.0,20421.0,69181.0,13361.0,89017.0,199237.0,43578.0,9905.0,35975.0,18406.0,31537.0,17890.0,885430.0
22-Jährige,131726.0,151836.0,38776.0,18793.0,9083.0,22210.0,72096.0,12923.0,91119.0,205812.0,44939.0,10008.0,34965.0,17743.0,31283.0,17671.0,910983.0
23-Jährige,138172.0,158745.0,42979.0,18029.0,9340.0,24689.0,77226.0,13148.0,94759.0,216929.0,47422.0,10754.0,35391.0,18029.0,32089.0,17810.0,955511.0
24-Jährige,138106.0,159091.0,45636.0,17337.0,9443.0,25599.0,76179.0,12471.0,93323.0,217257.0,46960.0,10954.0,34577.0,17027.0,31778.0,16886.0,952624.0
25-Jährige,137107.0,158616.0,47928.0,16022.0,9301.0,26069.0,75466.0,11438.0,91480.0,213927.0,46007.0,10758.0,32481.0,15913.0,30780.0,15727.0,939020.0
26-Jährige,139028.0,161593.0,50578.0,15583.0,9467.0,27755.0,76892.0,10745.0,92396.0,218560.0,47099.0,11062.0,31686.0,15266.0,31245.0,14662.0,953617.0
27-Jährige,143439.0,169100.0,53638.0,15472.0,9662.0,28965.0,78566.0,11040.0,94446.0,225351.0,48956.0,11381.0,32107.0,15384.0,31838.0,15119.0,984464.0
28-Jährige,144783.0,172189.0,55704.0,16706.0,9700.0,29537.0,79436.0,12068.0,94389.0,227598.0,49523.0,11818.0,33044.0,16288.0,32106.0,15880.0,1000769.0
29-Jährige,148489.0,175725.0,59251.0,19175.0,9888.0,30870.0,81368.0,13389.0,95788.0,231901.0,50871.0,11939.0,37675.0,18001.0,32960.0,17779.0,1035069.0
30-Jährige,155270.0,184377.0,67783.0,27922.0,10167.0,32802.0,85711.0,19644.0,100321.0,240345.0,52641.0,12299.0,52667.0,25804.0,34891.0,24984.0,1127628.0
31-Jährige,151659.0,179714.0,68285.0,29922.0,10024.0,32037.0,84763.0,20704.0,98341.0,233163.0,51621.0,12075.0,54434.0,26627.0,34061.0,25505.0,1112935.0
32-Jährige,154297.0,183404.0,68750.0,31591.0,10127.0,32387.0,85373.0,21615.0,100863.0,236917.0,52934.0,12333.0,55833.0,27861.0,35187.0,27387.0,1136859.0
33-Jährige,148720.0,177875.0,66993.0,32510.0,9647.0,30896.0,82937.0,22058.0,98767.0,231361.0,51633.0,12112.0,56709.0,27839.0,34582.0,27715.0,1112354.0
34-Jährige,147580.0,176299.0,64580.0,32069.0,9390.0,29927.0,81683.0,21293.0,96858.0,226871.0,50830.0,11922.0,54279.0,27046.0,33789.0,26896.0,1091312.0
35-Jährige,142559.0,169376.0,62522.0,32839.0,8993.0,28957.0,78803.0,21130.0,93277.0,218713.0,48781.0,11373.0,54503.0,26802.0,32717.0,26752.0,1058097.0
36-Jährige,141802.0,168957.0,60114.0,32360.0,8708.0,28474.0,79690.0,20740.0,92210.0,217275.0,48904.0,11267.0,53273.0,26801.0,32791.0,26855.0,1050221.0
37-Jährige,140598.0,169920.0,58366.0,32833.0,8917.0,27938.0,79030.0,20867.0,93150.0,217665.0,49023.0,11384.0,53649.0,26977.0,33358.0,27000.0,1050675.0
38-Jährige,143820.0,173703.0,57947.0,33357.0,9050.0,27884.0,81529.0,21098.0,94761.0,222607.0,50229.0,11674.0,54110.0,26729.0,34638.0,27682.0,1070818.0
39-Jährige,142720.0,172817.0,56529.0,33014.0,8619.0,27896.0,81228.0,20433.0,94886.0,220489.0,50567.0,11509.0,52490.0,26496.0,34545.0,26827.0,1061065.0
40-Jährige,143674.0,171568.0,55021.0,34140.0,8477.0,27659.0,81912.0,20888.0,95574.0,221752.0,49471.0,11584.0,53738.0,27036.0,35190.0,27504.0,1065188.0
41-Jährige,135286.0,164430.0,50989.0,32752.0,8063.0,25840.0,78620.0,20433.0,91309.0,209848.0,47570.0,11019.0,51485.0,25841.0,33392.0,26310.0,1013187.0
42-Jährige,132103.0,161792.0,48815.0,32715.0,8021.0,25274.0,77700.0,20062.0,90929.0,207331.0,46948.0,10626.0,51584.0,25683.0,33550.0,25463.0,998596.0
43-Jährige,131171.0,160787.0,47444.0,31580.0,7857.0,24656.0,76661.0,19471.0,90328.0,207634.0,46608.0,10789.0,50254.0,24730.0,33299.0,25063.0,988332.0
44-Jährige,131660.0,159257.0,45166.0,28805.0,7876.0,24506.0,76726.0,17119.0,90808.0,208336.0,45945.0,10317.0,44789.0,22150.0,33635.0,22490.0,969585.0
45-Jährige,129455.0,156440.0,43168.0,27304.0,7822.0,23341.0,74782.0,16213.0,88630.0,203262.0,45202.0,10142.0,42730.0,21162.0,32830.0,21565.0,944048.0
46-Jährige,132255.0,158581.0,42112.0,26709.0,7645.0,23258.0,76096.0,15869.0,91311.0,205988.0,45648.0,10301.0,42165.0,21713.0,32836.0,22306.0,954793.0
47-Jährige,131444.0,157930.0,40770.0,27182.0,7791.0,22755.0,76183.0,16297.0,93029.0,208303.0,46512.0,10362.0,42595.0,22596.0,33860.0,23090.0,960699.0
48-Jährige,141646.0,169865.0,42373.0,30089.0,8200.0,23549.0,81298.0,17789.0,101561.0,224596.0,50537.0,11447.0,46549.0,25924.0,36856.0,25936.0,1038215.0
49-Jährige,151947.0,183178.0,46445.0,35186.0,8724.0,25001.0,87479.0,20549.0,111408.0,245175.0,55249.0,12657.0,54177.0,30668.0,41197.0,29065.0,1138105.0
50-Jährige,157787.0,189700.0,47029.0,35726.0,9076.0,25511.0,91298.0,21077.0,116551.0,255587.0,57805.0,13090.0,54067.0,30911.0,42940.0,29690.0,1177845.0
51-Jährige,168679.0,204517.0,48875.0,37138.0,9686.0,26485.0,97470.0,21807.0,126349.0,279492.0,62543.0,14579.0,54448.0,31912.0,47626.0,30012.0,1261618.0
52-Jährige,175829.0,212675.0,51212.0,39270.0,10257.0,28350.0,101951.0,23268.0,132408.0,292185.0,66025.0,15610.0,55288.0,32775.0,50470.0,30478.0,1318051.0
53-Jährige,179149.0,217245.0,51341.0,41333.0,10316.0,28430.0,103405.0,24330.0,136224.0,298179.0,67705.0,16150.0,57087.0,34170.0,52319.0,31503.0,1348886.0
54-Jährige,182455.0,218293.0,53368.0,44287.0,10564.0,28545.0,105015.0,26286.0,138312.0,304654.0,70184.0,16800.0,60305.0,35528.0,52529.0,33699.0,1380824.0
55-Jährige,181134.0,216003.0,54751.0,46075.0,10599.0,27567.0,104978.0,27772.0,136639.0,302344.0,70192.0,17142.0,62659.0,37198.0,51557.0,34747.0,1381357.0
56-Jährige,183319.0,218831.0,55538.0,47799.0,10453.0,27787.0,105385.0,29175.0,137453.0,305439.0,71557.0,17555.0,65109.0,38650.0,51954.0,36568.0,1402572.0
57-Jährige,180338.0,214981.0,55060.0,49141.0,10175.0,26519.0,103041.0,30309.0,134903.0,298750.0,71303.0,17586.0,65831.0,39935.0,50413.0,37322.0,1385607.0
58-Jährige,173988.0,207614.0,52204.0,48593.0,10009.0,24553.0,98640.0,30203.0,129954.0,285583.0,69329.0,17368.0,64529.0,39380.0,47814.0,36882.0,1336643.0
59-Jährige,169971.0,203562.0,49336.0,47837.0,9446.0,23448.0,95573.0,30427.0,128273.0,278983.0,68746.0,17557.0,64390.0,39185.0,46509.0,37896.0,1311139.0
60-Jährige,164309.0,194468.0,47004.0,45708.0,9157.0,22667.0,92069.0,29652.0,122098.0,271863.0,66206.0,16915.0,61707.0,37934.0,44203.0,35975.0,1261935.0
61-Jährige,156842.0,187207.0,44852.0,44447.0,8955.0,21440.0,88715.0,28865.0,118080.0,263183.0,63727.0,17032.0,61068.0,36941.0,42743.0,35924.0,1220021.0
62-Jährige,148439.0,177076.0,40957.0,40703.0,8531.0,20302.0,83567.0,27154.0,110813.0,248486.0,60151.0,16248.0,56262.0,34602.0,40081.0,33295.0,1146667.0
63-Jährige,143169.0,170534.0,38997.0,39479.0,8462.0,19229.0,81123.0,26331.0,108383.0,241358.0,59152.0,15588.0,55786.0,33949.0,38857.0,33045.0,1113442.0
64-Jährige,138575.0,163146.0,38113.0,39002.0,7978.0,18200.0,77706.0,26394.0,103498.0,230961.0,56683.0,14921.0,56518.0,34278.0,36602.0,33497.0,1076072.0
65-Jährige,130515.0,153098.0,37395.0,38870.0,7723.0,17095.0,73903.0,26587.0,99205.0,220286.0,54282.0,14080.0,58266.0,34993.0,35486.0,33525.0,1035309.0
66-Jährige,125191.0,148260.0,36590.0,38108.0,7438.0,16500.0,71872.0,26341.0,96541.0,214192.0,52848.0,14168.0,57476.0,33929.0,35119.0,32879.0,1007452.0
67-Jährige,119513.0,141639.0,35589.0,37190.0,7141.0,15664.0,67864.0,25692.0,92742.0,202377.0,51153.0,13769.0,57379.0,33953.0,33343.0,32547.0,967555.0
68-Jährige,118531.0,141535.0,34866.0,36047.0,7064.0,15792.0,68184.0,24676.0,92855.0,198563.0,50456.0,13359.0,58003.0,33332.0,33030.0,31995.0,958288.0
69-Jährige,114210.0,135817.0,35150.0,34760.0,7053.0,15392.0,66441.0,23673.0,90948.0,190392.0,48909.0,12765.0,58811.0,31730.0,32768.0,31681.0,930500.0
70-Jährige,113886.0,136388.0,36311.0,32460.0,7007.0,15808.0,67678.0,21785.0,89981.0,188856.0,49082.0,12870.0,56040.0,30880.0,32879.0,29859.0,921770.0
71-Jährige,110970.0,132105.0,33715.0,27253.0,6984.0,15698.0,66643.0,18660.0,88231.0,186609.0,46884.0,12999.0,48610.0,27216.0,32419.0,26251.0,881247.0
72-Jährige,101277.0,124447.0,30630.0,23317.0,6440.0,15171.0,62012.0,15932.0,80989.0,168688.0,39912.0,11001.0,38742.0,22701.0,31325.0,22424.0,795008.0
73-Jährige,93270.0,120466.0,28516.0,21948.0,6133.0,14415.0,57523.0,14589.0,72831.0,153681.0,35104.0,8931.0,38282.0,22022.0,28793.0,21184.0,737688.0
74-Jährige,80408.0,104622.0,21931.0,14670.0,5900.0,13133.0,48490.0,9620.0,67032.0,138946.0,30820.0,7104.0,28403.0,17458.0,26654.0,17166.0,632357.0
75-Jährige,68157.0,83363.0,24325.0,17163.0,4614.0,11637.0,39741.0,10177.0,52150.0,115196.0,25551.0,6449.0,33043.0,17569.0,21608.0,16009.0,546752.0
76-Jährige,87529.0,106677.0,31525.0,25330.0,5665.0,14420.0,52362.0,14984.0,68832.0,147124.0,33032.0,8616.0,47454.0,24188.0,28309.0,22950.0,718997.0
77-Jährige,87236.0,104910.0,33071.0,26743.0,5867.0,14385.0,51095.0,16032.0,69879.0,145033.0,32351.0,8249.0,46250.0,24563.0,28821.0,22573.0,717058.0
78-Jährige,84659.0,100096.0,30575.0,25478.0,5749.0,13662.0,47755.0,15164.0,66448.0,138131.0,30909.0,7949.0,42151.0,23788.0,27087.0,20744.0,680345.0
79-Jährige,99761.0,119051.0,34497.0,30669.0,6316.0,15321.0,56059.0,18834.0,78788.0,161071.0,37642.0,10025.0,50869.0,28184.0,31938.0,25851.0,804876.0
80-Jährige,101465.0,122919.0,31884.0,29793.0,6371.0,15384.0,58140.0,18334.0,79569.0,168364.0,39557.0,10043.0,50632.0,27790.0,31281.0,26933.0,818459.0
81-Jährige,96990.0,117332.0,28919.0,28001.0,6009.0,14170.0,54864.0,17892.0,75253.0,160008.0,37437.0,9988.0,47715.0,25909.0,29819.0,25146.0,775452.0
82-Jährige,86633.0,101410.0,25900.0,24501.0,5572.0,12868.0,48233.0,15914.0,68684.0,144558.0,33395.0,8729.0,41276.0,22148.0,26723.0,20914.0,687458.0
83-Jährige,76392.0,87825.0,22976.0,21479.0,4831.0,11524.0,42457.0,13634.0,59798.0,129066.0,29663.0,8358.0,35874.0,19409.0,23302.0,17876.0,604464.0
84-Jährige,69118.0,78089.0,20741.0,19693.0,4429.0,10430.0,38564.0,12427.0,53062.0,116198.0,26927.0,7702.0,32871.0,17527.0,20598.0,16293.0,544669.0
85-Jährige,61271.0,68325.0,18463.0,17582.0,3805.0,9346.0,33718.0,11112.0,47106.0,103642.0,23727.0,6465.0,29887.0,15749.0,18012.0,14360.0,482570.0
86-Jährige,50744.0,57834.0,15817.0,14568.0,3264.0,7518.0,28466.0,9445.0,39324.0,88677.0,20046.0,5090.0,25318.0,13289.0,14850.0,12145.0,406395.0
87-Jährige,38312.0,43512.0,10243.0,10105.0,2244.0,5301.0,20549.0,6791.0,27702.0,62723.0,14619.0,3985.0,17717.0,9317.0,9953.0,8377.0,291450.0
88-Jährige,33330.0,38699.0,8576.0,8811.0,1938.0,4580.0,18106.0,6091.0,24439.0,55507.0,12764.0,3583.0,15081.0,8137.0,8488.0,7415.0,255545.0
89-Jährige,29520.0,33392.0,7694.0,7667.0,1749.0,4168.0,15998.0,5061.0,22048.0,49406.0,11429.0,3179.0,13748.0,7079.0,7715.0,6428.0,226281.0
90 Jahre und mehr,108225.0,122252.0,30029.0,26464.0,7160.0,17250.0,62984.0,16715.0,83231.0,184859.0,43862.0,10966.0,51868.0,24957.0,29586.0,23283.0,843691.0
Insgesamt,11103043.0,13140183.0,3664088.0,2531071.0,680130.0,1852478.0,6293154.0,1610774.0,8003421.0,17925570.0,4098391.0,983991.0,4056941.0,2180684.0,2910875.0,2120237.0,83155031.0
